P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Open_0,acoes,bdrs,Open_dif
23.28,1.05,16.60521298419211,10.72,5.85,24.73,0.46,1.11,6.72,-2.91,-0.5,0.87,10.20935542857143,4.87,0.44,0.56,0.37,47.93,-30.19358475630441,114.87,28.84,4.5,1.96,5.01,0.07,61.91,139.56,296.570679,1,0,0.2131026614401082
23.28,1.05,16.60521298419211,10.72,5.85,24.73,0.46,1.11,6.72,-2.91,-0.5,0.87,10.20935542857143,4.87,0.44,0.56,0.37,47.93,-30.19358475630441,114.87,28.84,4.5,1.96,5.01,0.07,61.91,139.56,296.570679,1,0,0.2131026614401082
23.28,1.05,16.60521298419211,10.72,5.85,24.73,0.46,1.11,6.72,-2.91,-0.5,0.87,10.20935542857143,4.87,0.44,0.56,0.37,47.93,-30.19358475630441,114.87,28.84,4.5,1.96,5.01,0.07,61.91,139.56,296.570679,1,0,0.2131026614401082
-80.94,1.15,42.17,129.36,72.75,32.55,0.52,-0.46,9.55,16.48,-0.6,0.9,18.45,56.61,0.45,0.55,1.34,53.44,40.26,13.12,-11.79,-1.42,-0.64,0.45,0.05,53.94,13.030695948035882,223.197617,1,0,0.917713637596767
-80.94,1.15,42.17,129.36,72.75,32.55,0.52,-0.46,9.55,16.48,-0.6,0.9,18.45,56.61,0.45,0.55,1.34,53.44,40.26,13.12,-11.79,-1.42,-0.64,0.45,0.05,53.94,13.030695948035882,223.197617,1,0,0.917713637596767
-80.94,1.15,42.17,129.36,72.75,32.55,0.52,-0.46,9.55,16.48,-0.6,0.9,18.45,56.61,0.45,0.55,1.34,53.44,40.26,13.12,-11.79,-1.42,-0.64,0.45,0.05,53.94,13.030695948035882,223.197617,1,0,0.917713637596767
599.14,3.75,36.78,65.23,42.45,13.05,1.02,0.08,16.62,-4.0,-1.16,2.02,12.85,22.78,0.27,0.73,0.32,56.62,69.44,39.16,2.77,0.63,0.17,2.32,0.06,69.89,13.030695948035882,144.805145,1,0,2.0480672768913006
599.14,3.75,36.78,65.23,42.45,13.05,1.02,0.08,16.62,-4.0,-1.16,2.02,12.85,22.78,0.27,0.73,0.32,56.62,69.44,39.16,2.77,0.63,0.17,2.32,0.06,69.89,13.030695948035882,144.805145,1,0,2.0480672768913006
599.14,3.75,36.78,65.23,42.45,13.05,1.02,0.08,16.62,-4.0,-1.16,2.02,12.85,22.78,0.27,0.73,0.32,56.62,69.44,39.16,2.77,0.63,0.17,2.32,0.06,69.89,13.030695948035882,144.805145,1,0,2.0480672768913006
5.89,2.16,2.51,2.9,2.97,20.24,0.72,7.43,2.85,-4.19,-1.1,-0.02,-0.02,-0.03,0.33,0.67,0.67,97.03,111.07,95.99,48.37,36.71,12.27,36.51,0.25,3.6,30.9,47.52,1,0,0.6757155092592592
5.89,2.16,2.51,2.9,2.97,20.24,0.72,7.43,2.85,-4.19,-1.1,-0.02,-0.02,-0.03,0.33,0.67,0.67,97.03,111.07,95.99,48.37,36.71,12.27,36.51,0.25,3.6,30.9,47.52,1,0,0.6757155092592592
18.21,2.89,6.89,10.17,9.66,16.42,1.02,2.61,3.25,-10.42,-1.44,0.16,0.37,0.54,0.35,0.65,0.75,38.28,49.58,33.59,17.82,15.89,5.58,12.9,0.31,2.48,-2.91,38.150002,1,0,1.1470510014652162
18.21,2.89,6.89,10.17,9.66,16.42,1.02,2.61,3.25,-10.42,-1.44,0.16,0.37,0.54,0.35,0.65,0.75,38.28,49.58,33.59,17.82,15.89,5.58,12.9,0.31,2.48,-2.91,38.150002,1,0,1.1470510014652162
14.08,2.2,5.65,8.08,7.35,17.32,0.76,2.71,2.73,-17.83,-1.02,0.33,0.76,1.09,0.37,0.63,0.86,41.38,53.07,37.14,19.4,15.65,5.72,12.72,0.3,1.64,-9.36,39.75,1,0,1.1954716981132076
14.08,2.2,5.65,8.08,7.35,17.32,0.76,2.71,2.73,-17.83,-1.02,0.33,0.76,1.09,0.37,0.63,0.86,41.38,53.07,37.14,19.4,15.65,5.72,12.72,0.3,1.64,-9.36,39.75,1,0,1.1954716981132076
15.39,2.22,6.83,10.65,9.48,17.94,0.83,2.58,2.58,-8.76,-1.12,0.3,0.83,1.29,0.38,0.62,0.73,31.83,42.52,27.24,16.78,14.4,5.41,10.09,0.32,5.67,-5.56,36.0,1,0,1.0597222777777777
15.39,2.22,6.83,10.65,9.48,17.94,0.83,2.58,2.58,-8.76,-1.12,0.3,0.83,1.29,0.38,0.62,0.73,31.83,42.52,27.24,16.78,14.4,5.41,10.09,0.32,5.67,-5.56,36.0,1,0,1.0597222777777777
9.42,1.92,4.66,6.27,5.27,18.76,0.77,3.82,2.55,-10.67,-1.01,0.38,0.78,1.05,0.4,0.6,0.76,53.43,65.13,48.39,27.08,20.37,8.23,15.41,0.3,6.83,5.12,40.0,1,0,0.99375
9.42,1.92,4.66,6.27,5.27,18.76,0.77,3.82,2.55,-10.67,-1.01,0.38,0.78,1.05,0.4,0.6,0.76,53.43,65.13,48.39,27.08,20.37,8.23,15.41,0.3,6.83,5.12,40.0,1,0,0.99375
20.68,2.08,16.60521298419211,56.73517328028479,8.72,19.21,0.9,1.93,3.11,-38.76,-1.07,0.55,1.54,2.3,0.43,0.57,0.87,43.56,53.12,35.64,15.02,10.07,4.37,11.03,0.29,7.12,0.24,61.599998,1,0,0.584415603390117
20.68,2.08,16.60521298419211,56.73517328028479,8.72,19.21,0.9,1.93,3.11,-38.76,-1.07,0.55,1.54,2.3,0.43,0.57,0.87,43.56,53.12,35.64,15.02,10.07,4.37,11.03,0.29,7.12,0.24,61.599998,1,0,0.584415603390117
20.37,3.11,16.60521298419211,56.73517328028479,11.95,19.8,1.51,3.02,4.76,19.01,-1.64,0.56,2.17,2.17,0.49,0.51,2.723425095370657,44.95,39.81,39.81,23.35,15.28,7.43,12.31,0.32,9.4,22.79,61.990002,1,0,0.6452653445631442
20.37,3.11,16.60521298419211,56.73517328028479,11.95,19.8,1.51,3.02,4.76,19.01,-1.64,0.56,2.17,2.17,0.49,0.51,2.723425095370657,44.95,39.81,39.81,23.35,15.28,7.43,12.31,0.32,9.4,22.79,61.990002,1,0,0.6452653445631442
14.0,2.42,9.13,9.13,8.41,25.66,1.3,4.43,4.81,157.3,-1.58,0.21,0.72,0.72,0.54,0.46,2.723425095370657,62.76,57.25,57.25,34.39,17.26,9.27,14.7,0.27,8.991378868978357,13.030695948035882,68.400002,1,0,0.9005847397489842
14.0,2.42,9.13,9.13,8.41,25.66,1.3,4.43,4.81,157.3,-1.58,0.21,0.72,0.72,0.54,0.46,2.723425095370657,62.76,57.25,57.25,34.39,17.26,9.27,14.7,0.27,8.991378868978357,13.030695948035882,68.400002,1,0,0.9005847397489842
7.59,1.24,6.14,6.96,4.62,11.5,0.4,1.89,0.86,3.77,-0.56,0.57,1.87,2.12,0.32,0.68,1.6,21.34,21.16,18.66,11.35,16.39,5.3,11.6,0.47,2.9,3.02,9.138033,1,0,1.1094795783731575
6.43,1.27,8.28,11.09,6.47,10.89,0.4,2.14,0.79,9.04,-0.51,0.85,3.24,4.34,0.32,0.68,1.28,22.81,16.41,12.25,12.32,19.69,6.26,5.03,0.51,5.38,-0.06,9.184419,1,0,1.0937133856806838
11.89,1.39,9.16,13.61,8.1,9.99,0.34,1.17,0.91,4.59,-0.63,0.9,3.55,5.28,0.24,0.73,1.19,20.61,16.65,11.21,7.64,11.66,2.84,6.18,0.37,8.77,-11.34,4.55245,1,0,2.0072780590670956
8.64,0.6,5.95,7.86,3.27,11.38,0.2,0.8,0.4,-69.2,-0.26,0.86,3.52,4.66,0.34,0.66,0.99,19.46,16.08,12.17,4.61,6.99,2.37,6.96,0.51,8.96,-25.19,4.939757,1,0,1.8592855883396693
29.03,0.75,8.69,12.71,5.38,10.27,0.23,0.27,0.52,-3.07,-0.29,1.02,4.99,7.3,0.31,0.69,0.72,23.14,14.06,9.62,1.78,2.59,0.8,6.3,0.45,3.58,-32.67,3.937673,1,0,1.1561269815954753
3.13,0.59,3.55,4.18,1.64,10.31,0.19,1.96,0.35,-2.09,-0.25,0.91,2.13,2.51,0.32,0.68,0.72,27.82,25.32,21.5,11.29,19.01,6.04,13.53,0.54,9.57,1.8,8.440625,1,0,0.5852359274342835
5.27,1.47,4.46,5.1,2.96,8.96,0.47,2.49,0.85,-4.63,-0.58,1.03,1.82,2.08,0.32,0.68,0.65,34.48,32.66,28.56,16.05,27.8,8.96,17.09,0.56,9.95,8.01,8.999479,1,0,0.4375445511901301
4.35,1.07,3.87,4.56,3.09,13.13,0.45,3.22,0.92,18.05,-0.58,0.5,1.23,1.45,0.42,0.58,1.13,32.67,35.17,29.82,21.22,24.56,10.41,15.44,0.49,8.991378868978357,13.030695948035882,9.833065,1,0,0.8583920679869401
33.25,3.32,30.65,30.86,32.45,2.97,2.99,0.3,17.31,12.92,-4.07,-0.16,-1.58,-1.59,0.9,0.1,7.91,64.85,53.72,53.36,52.07,9.98,9.0,9.27,0.17,5.56,8.17,11.08,1,0,0.7671480144404332
33.25,3.32,30.65,30.86,32.45,2.97,2.99,0.3,17.31,12.92,-4.07,-0.16,-1.58,-1.59,0.9,0.1,7.91,64.85,53.72,53.36,52.07,9.98,9.0,9.27,0.17,5.56,8.17,11.08,1,0,0.7671480144404332
27.67,3.26,16.60521298419211,25.98,28.0,3.4,3.1,0.4,18.1,9.82,-4.65,-0.24,10.20935542857143,-2.02,0.95,0.05,18.09,66.32,-30.19358475630441,64.63,65.4,11.78,11.19,10.61,0.17,2.2,11.01,5.55,1,0,1.7765765765765766
27.67,3.26,16.60521298419211,25.98,28.0,3.4,3.1,0.4,18.1,9.82,-4.65,-0.24,10.20935542857143,-2.02,0.95,0.05,18.09,66.32,-30.19358475630441,64.63,65.4,11.78,11.19,10.61,0.17,2.2,11.01,5.55,1,0,1.7765765765765766
15.48,1.79,16.60521298419211,14.01,15.29,3.1,1.7,0.36,10.39,7.05,-2.28,-0.15,10.20935542857143,-1.28,0.95,0.05,19.71,70.23,-30.19358475630441,67.99,67.14,11.55,10.97,10.73,0.16,-0.84,3.07,4.97,1,0,2.2293762575452716
15.48,1.79,16.60521298419211,14.01,15.29,3.1,1.7,0.36,10.39,7.05,-2.28,-0.15,10.20935542857143,-1.28,0.95,0.05,19.71,70.23,-30.19358475630441,67.99,67.14,11.55,10.97,10.73,0.16,-0.84,3.07,4.97,1,0,2.2293762575452716
25.05,6.98,16.60521298419211,23.47,24.75,0.71,5.72,0.2,13.26,6.19,-183.89,-0.36,10.20935542857143,-1.28,0.82,0.18,21.59,55.91,-30.19358475630441,53.57,52.93,27.86,22.84,21.49,0.43,-3.49,-6.69,3.18,1,0,1.7452830188679245
25.05,6.98,16.60521298419211,23.47,24.75,0.71,5.72,0.2,13.26,6.19,-183.89,-0.36,10.20935542857143,-1.28,0.82,0.18,21.59,55.91,-30.19358475630441,53.57,52.93,27.86,22.84,21.49,0.43,-3.49,-6.69,3.18,1,0,1.7452830188679245
13.33,2.5,16.60521298419211,7.5,11.62,1.21,2.17,0.23,6.08,2.93,-10.17,-0.89,10.20935542857143,-4.12,0.87,0.13,2.723425095370657,54.79,-30.19358475630441,52.3,45.57,18.75,16.31,11.87,0.36,-0.41,-7.56,2.5,1,0,1.988
13.33,2.5,16.60521298419211,7.5,11.62,1.21,2.17,0.23,6.08,2.93,-10.17,-0.89,10.20935542857143,-4.12,0.87,0.13,2.723425095370657,54.79,-30.19358475630441,52.3,45.57,18.75,16.31,11.87,0.36,-0.41,-7.56,2.5,1,0,1.988
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.24,4.14353964866196,0.2,7.512599199733244,119993.89719612764,110018.74129170092,-1.03,10.20935542857143,-7.17,0.88,0.12,10.47,43.8,-30.19358475630441,40.92,46.08,16.11,14.13,10.25,0.31,-2.91,-7.86,2.5,1,0,1.272
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,1.24,4.14353964866196,0.2,7.512599199733244,119993.89719612764,110018.74129170092,-1.03,10.20935542857143,-7.17,0.88,0.12,10.47,43.8,-30.19358475630441,40.92,46.08,16.11,14.13,10.25,0.31,-2.91,-7.86,2.5,1,0,1.272
13.6,2.66,16.60521298419211,12.46,14.18,1.22,2.43,0.24,5.88,3.49,-9.1,-0.32,10.20935542857143,-1.72,0.91,0.09,20.07,49.18,-30.19358475630441,41.49,43.25,19.55,17.85,14.8,0.41,8.991378868978357,13.030695948035882,3.5,1,0,0.7142857142857143
13.6,2.66,16.60521298419211,12.46,14.18,1.22,2.43,0.24,5.88,3.49,-9.1,-0.32,10.20935542857143,-1.72,0.91,0.09,20.07,49.18,-30.19358475630441,41.49,43.25,19.55,17.85,14.8,0.41,8.991378868978357,13.030695948035882,3.5,1,0,0.7142857142857143
11.36,2.85,16.60521298419211,10.2,11.53,1.23,2.65,0.31,6.29,3.89,-9.29,-0.33,10.20935542857143,-1.34,0.93,0.07,21.18,58.6,-30.19358475630441,54.51,55.34,25.08,23.31,21.27,0.42,8.991378868978357,13.030695948035882,3.0,1,0,0.8333333333333334
11.36,2.85,16.60521298419211,10.2,11.53,1.23,2.65,0.31,6.29,3.89,-9.29,-0.33,10.20935542857143,-1.34,0.93,0.07,21.18,58.6,-30.19358475630441,54.51,55.34,25.08,23.31,21.27,0.42,8.991378868978357,13.030695948035882,3.0,1,0,0.8333333333333334
344.48,0.82,168.68,71.91,41.82,14.11,0.32,0.03,1.61,1.73,-0.52,0.59,70.57,30.08,0.39,0.6,1.97,21.11,1.64,3.85,0.47,0.24,0.09,0.29,0.2,-10.68,-26.18,15.76,1,0,0.6434010152284264
344.48,0.82,168.68,71.91,41.82,14.11,0.32,0.03,1.61,1.73,-0.52,0.59,70.57,30.08,0.39,0.6,1.97,21.11,1.64,3.85,0.47,0.24,0.09,0.29,0.2,-10.68,-26.18,15.76,1,0,0.6434010152284264
428.72,1.12,165.56,116.64,81.07,14.09,0.48,0.04,2.16,1.69,-0.81,0.49,50.49,35.58,0.43,0.57,3.14,26.29,1.87,2.66,0.5,0.26,0.11,-0.03,0.22,-14.86,-52.76,5.5,1,0,2.1163636363636367
428.72,1.12,165.56,116.64,81.07,14.09,0.48,0.04,2.16,1.69,-0.81,0.49,50.49,35.58,0.43,0.57,3.14,26.29,1.87,2.66,0.5,0.26,0.11,-0.03,0.22,-14.86,-52.76,5.5,1,0,2.1163636363636367
-9.23,0.39,16.60521298419211,-13.69,-7.05,14.06,0.2,-0.6,1.32,0.96,-0.34,0.37,10.20935542857143,-6.64,0.52,0.47,2.11,22.21,-30.19358475630441,-18.71,-14.29,-4.24,-2.19,-4.34,0.15,-24.69,13.030695948035882,6.15,1,0,2.56260162601626
-9.23,0.39,16.60521298419211,-13.69,-7.05,14.06,0.2,-0.6,1.32,0.96,-0.34,0.37,10.20935542857143,-6.64,0.52,0.47,2.11,22.21,-30.19358475630441,-18.71,-14.29,-4.24,-2.19,-4.34,0.15,-24.69,13.030695948035882,6.15,1,0,2.56260162601626
-2.89,0.42,16.60521298419211,-5.91,-3.19,14.65,0.23,-2.13,0.93,1.22,-0.48,0.36,10.20935542857143,-2.72,0.55,0.44,1.58,3.93,-30.19358475630441,-29.14,-32.17,-14.53,-8.03,-9.79,0.25,-21.32,13.030695948035882,5.32,1,0,1.0338345864661653
-2.89,0.42,16.60521298419211,-5.91,-3.19,14.65,0.23,-2.13,0.93,1.22,-0.48,0.36,10.20935542857143,-2.72,0.55,0.44,1.58,3.93,-30.19358475630441,-29.14,-32.17,-14.53,-8.03,-9.79,0.25,-21.32,13.030695948035882,5.32,1,0,1.0338345864661653
-3.15,0.32,16.60521298419211,-9.79,-3.52,16.78,0.15,-1.73,0.62,0.43,-0.36,0.58,10.20935542857143,-6.27,0.47,0.52,2.51,9.85,-30.19358475630441,-17.57,-19.62,-10.31,-4.8,-6.01,0.24,-12.36,13.030695948035882,4.47,1,0,1.3758389261744968
-3.15,0.32,16.60521298419211,-9.79,-3.52,16.78,0.15,-1.73,0.62,0.43,-0.36,0.58,10.20935542857143,-6.27,0.47,0.52,2.51,9.85,-30.19358475630441,-17.57,-19.62,-10.31,-4.8,-6.01,0.24,-12.36,13.030695948035882,4.47,1,0,1.3758389261744968
29.33,0.24,16.60521298419211,72.35,28.8,18.49,0.12,0.15,0.36,0.29,-0.35,0.37,10.20935542857143,43.55,0.48,0.5,2.44,29.46,-30.19358475630441,1.23,1.21,0.82,0.4,-0.97,0.33,-4.6,-37.65,9.8,1,0,0.5428571428571428
29.33,0.24,16.60521298419211,72.35,28.8,18.49,0.12,0.15,0.36,0.29,-0.35,0.37,10.20935542857143,43.55,0.48,0.5,2.44,29.46,-30.19358475630441,1.23,1.21,0.82,0.4,-0.97,0.33,-4.6,-37.65,9.8,1,0,0.5428571428571428
6.96,0.57,16.60521298419211,8.4,5.95,17.09,0.24,1.41,0.67,0.58,-0.82,0.24,10.20935542857143,2.45,0.42,0.54,2.42,29.45,-30.19358475630441,11.19,9.57,8.24,3.46,3.42,0.36,8.92,19.76,13.1,1,0,0.3412213740458015
6.96,0.57,16.60521298419211,8.4,5.95,17.09,0.24,1.41,0.67,0.58,-0.82,0.24,10.20935542857143,2.45,0.42,0.54,2.42,29.45,-30.19358475630441,11.19,9.57,8.24,3.46,3.42,0.36,8.92,19.76,13.1,1,0,0.3412213740458015
6.33,0.76,16.60521298419211,5.98,4.03,17.24,0.3,2.07,0.84,0.63,-1.26,0.37,10.20935542857143,1.96,0.39,0.56,2.57,31.95,-30.19358475630441,20.98,13.34,12.0,4.66,7.61,0.35,13.29,3.93,12.95,1,0,0.7567567567567568
6.33,0.76,16.60521298419211,5.98,4.03,17.24,0.3,2.07,0.84,0.63,-1.26,0.37,10.20935542857143,1.96,0.39,0.56,2.57,31.95,-30.19358475630441,20.98,13.34,12.0,4.66,7.61,0.35,13.29,3.93,12.95,1,0,0.7567567567567568
7.61,-0.21,-2.52,-2.48,-0.3,-31.11,0.07,0.87,1.49,-0.09,-0.11,0.824658251231527,-2.21,-2.18,-0.33,1.34,0.33,44.54,-492.58,-499.55,19.62,-2.8,0.92,-132.0,0.05,-42.64,13.030695948035882,9.12,1,0,1.0383771929824563
7.61,-0.21,-2.52,-2.48,-0.3,-31.11,0.07,0.87,1.49,-0.09,-0.11,0.824658251231527,-2.21,-2.18,-0.33,1.34,0.33,44.54,-492.58,-499.55,19.62,-2.8,0.92,-132.0,0.05,-42.64,13.030695948035882,9.12,1,0,1.0383771929824563
-0.5,-0.29,-5.38,-5.24,-0.53,-31.98,0.08,-18.14,2.57,-0.18,-0.13,0.824658251231527,-4.84,-4.71,-0.27,1.28,0.49,-4.26,-474.07,-487.2,-511.79,-56.71,-15.36,-33.75,0.03,-48.12,13.030695948035882,5.3,1,0,1.2509433962264151
-0.5,-0.29,-5.38,-5.24,-0.53,-31.98,0.08,-18.14,2.57,-0.18,-0.13,0.824658251231527,-4.84,-4.71,-0.27,1.28,0.49,-4.26,-474.07,-487.2,-511.79,-56.71,-15.36,-33.75,0.03,-48.12,13.030695948035882,5.3,1,0,1.2509433962264151
-0.15,-0.38,16.60521298419211,-3.71,-0.21,-13.84,0.04,-35.8,0.61,0.35,-0.07,0.824658251231527,10.20935542857143,-3.5,-0.09,1.1,1.26,-23.01,-30.19358475630441,-294.8,-412.88,-258.61,-24.15,-32.27,0.06,-41.29,13.030695948035882,7.19,1,0,1.2684283727399164
-0.15,-0.38,16.60521298419211,-3.71,-0.21,-13.84,0.04,-35.8,0.61,0.35,-0.07,0.824658251231527,10.20935542857143,-3.5,-0.09,1.1,1.26,-23.01,-30.19358475630441,-294.8,-412.88,-258.61,-24.15,-32.27,0.06,-41.29,13.030695948035882,7.19,1,0,1.2684283727399164
-0.36,0.33,16.60521298419211,-4.2,-0.28,21.96,0.03,-19.76,0.38,-0.23,-0.05,4.54,10.20935542857143,-3.92,0.1,0.9,0.73,-21.0,-30.19358475630441,-133.67,-103.95,-89.99,-8.83,-20.74,0.08,-30.47,13.030695948035882,2.74,1,0,1.9343065693430654
-0.36,0.33,16.60521298419211,-4.2,-0.28,21.96,0.03,-19.76,0.38,-0.23,-0.05,4.54,10.20935542857143,-3.92,0.1,0.9,0.73,-21.0,-30.19358475630441,-133.67,-103.95,-89.99,-8.83,-20.74,0.08,-30.47,13.030695948035882,2.74,1,0,1.9343065693430654
-0.09,0.06,16.60521298419211,-6.49,-0.15,41.66,0.01,-29.99,0.09,-0.07,-0.02,2.77,10.20935542857143,-6.34,0.15,0.85,0.75,6.48,-30.19358475630441,-58.02,-95.61,-71.98,-10.68,-11.27,0.11,-28.29,13.030695948035882,3.2,1,0,2.246875
-0.09,0.06,16.60521298419211,-6.49,-0.15,41.66,0.01,-29.99,0.09,-0.07,-0.02,2.77,10.20935542857143,-6.34,0.15,0.85,0.75,6.48,-30.19358475630441,-58.02,-95.61,-71.98,-10.68,-11.27,0.11,-28.29,13.030695948035882,3.2,1,0,2.246875
-0.1,0.04,16.60521298419211,-5.32,-0.16,14.3,0.01,-6.51,0.04,-0.06,-0.02,1.4,10.20935542857143,-5.15,0.23,0.76,0.7,11.43,-30.19358475630441,-27.18,-45.51,-45.52,-10.61,-11.03,0.23,-12.2,13.030695948035882,16.950001,1,0,0.1616519078671441
-0.1,0.04,16.60521298419211,-5.32,-0.16,14.3,0.01,-6.51,0.04,-0.06,-0.02,1.4,10.20935542857143,-5.15,0.23,0.76,0.7,11.43,-30.19358475630441,-27.18,-45.51,-45.52,-10.61,-11.03,0.23,-12.2,13.030695948035882,16.950001,1,0,0.1616519078671441
-2.35,0.82,16.60521298419211,-10.03,-4.1,4.13,0.21,-1.44,0.9,-244.2,-0.41,1.18,10.20935542857143,-5.93,0.26,0.73,1.0,12.53,-30.19358475630441,-21.91,-38.31,-34.94,-9.12,-9.34,0.24,3.2,13.030695948035882,51.0,1,0,0.06274509803921569
-2.35,0.82,16.60521298419211,-10.03,-4.1,4.13,0.21,-1.44,0.9,-244.2,-0.41,1.18,10.20935542857143,-5.93,0.26,0.73,1.0,12.53,-30.19358475630441,-21.91,-38.31,-34.94,-9.12,-9.34,0.24,3.2,13.030695948035882,51.0,1,0,0.06274509803921569
21.29,0.37,16.60521298419211,17.77,4.48,5.58,0.12,0.1,0.41,0.67,-0.29,1.08,10.20935542857143,13.28,0.32,0.68,1.47,18.79,-30.19358475630441,9.14,1.93,1.72,0.54,2.61,0.28,8.991378868978357,13.030695948035882,113.75,1,0,0.14901099780219781
21.29,0.37,16.60521298419211,17.77,4.48,5.58,0.12,0.1,0.41,0.67,-0.29,1.08,10.20935542857143,13.28,0.32,0.68,1.47,18.79,-30.19358475630441,9.14,1.93,1.72,0.54,2.61,0.28,8.991378868978357,13.030695948035882,113.75,1,0,0.14901099780219781
-6.92,-0.41,16.60521298419211,5.19,1.28,-61.6,0.06,-3.61,0.12,-0.1,-0.08,0.824658251231527,10.20935542857143,3.91,-0.14,1.14,0.34,33.68,-30.19358475630441,9.39,-1.74,-5.86,-0.81,91.13,0.46,4.94,13.030695948035882,35.130001,1,0,0.898377401127885
-6.92,-0.41,16.60521298419211,5.19,1.28,-61.6,0.06,-3.61,0.12,-0.1,-0.08,0.824658251231527,10.20935542857143,3.91,-0.14,1.14,0.34,33.68,-30.19358475630441,9.39,-1.74,-5.86,-0.81,91.13,0.46,4.94,13.030695948035882,35.130001,1,0,0.898377401127885
-8.41,-0.6,4.16,5.17,1.57,-58.59,0.08,-4.18,0.18,-0.14,-0.11,0.824658251231527,2.89,3.59,-0.14,1.14,0.29,33.66,14.15,11.39,-2.13,-7.13,-1.0,90.38,0.47,5.04,13.030695948035882,27.0,1,0,0.9259259259259259
-8.41,-0.6,4.16,5.17,1.57,-58.59,0.08,-4.18,0.18,-0.14,-0.11,0.824658251231527,2.89,3.59,-0.14,1.14,0.29,33.66,14.15,11.39,-2.13,-7.13,-1.0,90.38,0.47,5.04,13.030695948035882,27.0,1,0,0.9259259259259259
21.86,-0.5,3.68,4.56,1.2,-54.3,0.07,1.24,0.14,-0.11,-0.09,0.824658251231527,2.71,3.36,-0.13,1.13,0.28,34.18,14.77,11.91,0.65,-2.27,0.3,96.61,0.46,2.78,-7.83,22.790001,1,0,1.5414655313091035
21.86,-0.5,3.68,4.56,1.2,-54.3,0.07,1.24,0.14,-0.11,-0.09,0.824658251231527,2.71,3.36,-0.13,1.13,0.28,34.18,14.77,11.91,0.65,-2.27,0.3,96.61,0.46,2.78,-7.83,22.790001,1,0,1.5414655313091035
-0.71,-0.41,4.77,7.05,1.99,-56.13,0.06,-31.92,0.13,-0.1,-0.07,0.824658251231527,3.42,5.06,-0.14,1.14,0.27,34.49,9.6,6.5,-18.11,-56.86,-8.09,-355.58,0.45,3.49,13.030695948035882,10.8,1,0,2.5
-0.71,-0.41,4.77,7.05,1.99,-56.13,0.06,-31.92,0.13,-0.1,-0.07,0.824658251231527,3.42,5.06,-0.14,1.14,0.27,34.49,9.6,6.5,-18.11,-56.86,-8.09,-355.58,0.45,3.49,13.030695948035882,10.8,1,0,2.5
-0.63,-0.43,2.37,3.04,0.55,-24.38,0.03,-16.64,0.06,-0.08,-0.04,0.824658251231527,1.94,2.5,-0.06,1.06,0.41,32.62,14.49,11.27,-9.8,-68.23,-4.33,74.18,0.44,2.98,13.030695948035882,5.98,1,0,3.811036956521739
-0.63,-0.43,2.37,3.04,0.55,-24.38,0.03,-16.64,0.06,-0.08,-0.04,0.824658251231527,1.94,2.5,-0.06,1.06,0.41,32.62,14.49,11.27,-9.8,-68.23,-4.33,74.18,0.44,2.98,13.030695948035882,5.98,1,0,3.811036956521739
-0.29,-0.7,5.47,11.21,1.18,-8.55,0.02,-20.97,0.04,-0.07,-0.02,0.824658251231527,4.89,10.03,-0.02,1.02,0.48,32.68,6.36,3.1,-12.87,-245.21,-5.86,2.68,0.46,2.03,13.030695948035882,7.48,1,0,1.4438502673796791
-0.29,-0.7,5.47,11.21,1.18,-8.55,0.02,-20.97,0.04,-0.07,-0.02,0.824658251231527,4.89,10.03,-0.02,1.02,0.48,32.68,6.36,3.1,-12.87,-245.21,-5.86,2.68,0.46,2.03,13.030695948035882,7.48,1,0,1.4438502673796791
-0.64,2.46,7.37,18.06,2.29,3.04,0.02,-11.66,0.05,-0.12,-0.03,16.97,6.44,15.77,0.01,0.99,0.55,33.09,5.23,2.13,-7.61,-383.38,-3.52,-11.23,0.46,5.71,13.030695948035882,11.0,1,0,0.5436363636363637
-0.64,2.46,7.37,18.06,2.29,3.04,0.02,-11.66,0.05,-0.12,-0.03,16.97,6.44,15.77,0.01,0.99,0.55,33.09,5.23,2.13,-7.61,-383.38,-3.52,-11.23,0.46,5.71,13.030695948035882,11.0,1,0,0.5436363636363637
5.92,0.75,3.31,4.25,0.65,14.74,0.03,1.86,0.07,-0.14,-0.04,4.15,2.81,3.6,0.04,0.96,0.51,35.11,13.19,10.29,1.12,12.6,0.49,20.49,0.44,5.83,-9.0,18.000719,1,0,0.4155389570827699
5.92,0.75,3.31,4.25,0.65,14.74,0.03,1.86,0.07,-0.14,-0.04,4.15,2.81,3.6,0.04,0.96,0.51,35.11,13.19,10.29,1.12,12.6,0.49,20.49,0.44,5.83,-9.0,18.000719,1,0,0.4155389570827699
