P/L,P/VP,EV/EBITDA,EV/EBIT,P/EBIT,VPA,P/ATIVO,LPA,P/SR,P/CAP.GIRO,P/ATIVO CIRC. LIQ.,Dív. líquida/PL,Dív. líquida/EBITDA,Dív. líquida/EBIT,PL/Ativos,Passivos/Ativos,Liq. corrente,M. Bruta,M. EBITDA,M. EBIT,M. Líquida,ROE,ROA,ROIC,Giro ativos,CAGR Receitas 5 anos,CAGR Lucros 5 anos,Open_0,acoes,bdrs,Open_dif_disc
17.08,0.84,5.15,7.98,2.77,14.58,0.18,0.71,0.2,57.5,-0.29,1.57,3.36,5.21,0.22,0.74,1.01,13.83,10.94,7.07,1.15,4.9,1.08,8.33,0.94,35.02,4.22,25.696356,1,0,0.0
14.56,2.03,6.9,10.12,5.47,12.87,0.41,1.8,0.42,6.45,-0.65,1.73,3.17,4.65,0.2,0.76,1.21,14.58,11.3,7.7,2.89,13.95,2.82,10.06,0.98,8.991378868978357,13.030695948035882,26.87554,1,0,0.0
14.56,2.03,6.9,10.12,5.47,12.87,0.41,1.8,0.42,6.45,-0.65,1.73,3.17,4.65,0.2,0.76,1.21,14.58,11.3,7.7,2.89,13.95,2.82,10.06,0.98,8.991378868978357,13.030695948035882,26.87554,1,0,0.0
12.94,2.66,13.51,15.27,18.38,10.7,2.39,2.2,3.8,3.39,-11.73,-0.45,-2.74,-3.1,0.9,0.1,8.84,48.88,23.37,20.67,29.35,20.54,18.48,12.64,0.63,3.65,9.03,5.86,1,0,1.0
12.94,2.66,13.51,15.27,18.38,10.7,2.39,2.2,3.8,3.39,-11.73,-0.45,-2.74,-3.1,0.9,0.1,8.84,48.88,23.37,20.67,29.35,20.54,18.48,12.64,0.63,3.65,9.03,5.86,1,0,1.0
8.33,1.81,8.97,10.27,13.23,9.72,1.62,2.11,2.59,2.38,-6.95,-0.4,-2.59,-2.96,0.9,0.1,9.05,48.73,22.37,19.54,31.02,21.71,19.5,11.99,0.63,6.64,15.74,5.613333,1,0,1.0
8.33,1.81,8.97,10.27,13.23,9.72,1.62,2.11,2.59,2.38,-6.95,-0.4,-2.59,-2.96,0.9,0.1,9.05,48.73,22.37,19.54,31.02,21.71,19.5,11.99,0.63,6.64,15.74,5.613333,1,0,1.0
9.19,1.94,10.25,11.63,12.64,8.7,1.66,1.83,2.3,3.26,-4.45,-0.15,-0.89,-1.01,0.86,0.14,5.38,48.48,20.63,18.19,25.02,21.07,18.1,12.62,0.72,6.54,12.03,5.1,1,0,2.0
9.19,1.94,10.25,11.63,12.64,8.7,1.66,1.83,2.3,3.26,-4.45,-0.15,-0.89,-1.01,0.86,0.14,5.38,48.48,20.63,18.19,25.02,21.07,18.1,12.62,0.72,6.54,12.03,5.1,1,0,2.0
9.39,1.99,9.41,10.56,11.82,7.7,1.72,1.63,2.06,2.83,-5.93,-0.21,-1.12,-1.26,0.86,0.13,6.76,45.94,19.56,17.44,21.95,21.17,18.28,13.99,0.83,8.94,12.49,6.03,1,0,1.0
9.39,1.99,9.41,10.56,11.82,7.7,1.72,1.63,2.06,2.83,-5.93,-0.21,-1.12,-1.26,0.86,0.13,6.76,45.94,19.56,17.44,21.95,21.17,18.28,13.99,0.83,8.94,12.49,6.03,1,0,1.0
12.55,2.64,11.76,12.84,13.63,6.85,2.3,1.44,2.49,3.86,-8.06,-0.15,-0.72,-0.79,0.87,0.13,5.94,45.43,19.93,18.25,19.82,21.04,18.3,15.12,0.92,11.84,12.61,5.496666,1,0,2.0
12.55,2.64,11.76,12.84,13.63,6.85,2.3,1.44,2.49,3.86,-8.06,-0.15,-0.72,-0.79,0.87,0.13,5.94,45.43,19.93,18.25,19.82,21.04,18.3,15.12,0.92,11.84,12.61,5.496666,1,0,2.0
27.04,5.3,16.60521298419211,-272.08,-258.08,6.14,3.08,1.2,9.1,-141.91,-4.07,0.29,10.20935542857143,-14.0,0.58,0.42,0.92,57.44,-30.19358475630441,-3.53,33.65,19.59,11.39,-21.38,0.34,14.47,13.030695948035882,22.120022,1,0,0.0
27.04,5.3,16.60521298419211,-272.08,-258.08,6.14,3.08,1.2,9.1,-141.91,-4.07,0.29,10.20935542857143,-14.0,0.58,0.42,0.92,57.44,-30.19358475630441,-3.53,33.65,19.59,11.39,-21.38,0.34,14.47,13.030695948035882,22.120022,1,0,0.0
-17.94,0.66,16.60521298419211,16.65,10.44,4.8,0.35,-0.18,0.98,-5.49,-0.47,0.39,10.20935542857143,6.21,0.53,0.47,0.8,58.27,-30.19358475630441,9.41,-5.48,-3.67,-1.94,2.89,0.35,19.03,13.030695948035882,12.950012,1,0,0.0
-17.94,0.66,16.60521298419211,16.65,10.44,4.8,0.35,-0.18,0.98,-5.49,-0.47,0.39,10.20935542857143,6.21,0.53,0.47,0.8,58.27,-30.19358475630441,9.41,-5.48,-3.67,-1.94,2.89,0.35,19.03,13.030695948035882,12.950012,1,0,0.0
-37.59,0.37,16.60521298419211,9.23,4.25,4.98,0.2,-0.05,0.54,8.65,-0.27,0.43,10.20935542857143,4.97,0.55,0.45,1.1,58.13,-30.19358475630441,12.8,-1.45,-0.99,-0.54,4.45,0.37,27.62,13.030695948035882,53.060055,1,0,0.0
-37.59,0.37,16.60521298419211,9.23,4.25,4.98,0.2,-0.05,0.54,8.65,-0.27,0.43,10.20935542857143,4.97,0.55,0.45,1.1,58.13,-30.19358475630441,12.8,-1.45,-0.99,-0.54,4.45,0.37,27.62,13.030695948035882,53.060055,1,0,0.0
-291.5,0.72,16.60521298419211,19.31,13.13,10.48,0.39,-0.03,1.7,5.72,-0.55,0.34,10.20935542857143,6.18,0.53,0.47,1.29,66.15,-30.19358475630441,12.98,-0.58,-0.25,-0.13,3.19,0.23,23.42,13.030695948035882,42.000042,1,0,0.0
-291.5,0.72,16.60521298419211,19.31,13.13,10.48,0.39,-0.03,1.7,5.72,-0.55,0.34,10.20935542857143,6.18,0.53,0.47,1.29,66.15,-30.19358475630441,12.98,-0.58,-0.25,-0.13,3.19,0.23,23.42,13.030695948035882,42.000042,1,0,0.0
30.142962596803425,6.62,16.60521298419211,24.01,17.95,0.91,1.04,0.0,1.45,4.31,-2.12,2.24,10.20935542857143,6.06,0.16,0.84,1.91,65.17,-30.19358475630441,8.07,0.0,0.0,0.0,6.1,0.72,29.3,13.030695948035882,66.640068,1,0,0.0
30.142962596803425,6.62,16.60521298419211,24.01,17.95,0.91,1.04,0.0,1.45,4.31,-2.12,2.24,10.20935542857143,6.06,0.16,0.84,1.91,65.17,-30.19358475630441,8.07,0.0,0.0,0.0,6.1,0.72,29.3,13.030695948035882,66.640068,1,0,0.0
-6.03,0.6,16.60521298419211,-9.68,-6.57,9.48,0.21,-0.94,1.15,0.53,-0.48,0.28,10.20935542857143,-3.11,0.35,0.61,3.35,4.98,-30.19358475630441,-17.54,-19.12,-9.88,-3.47,-5.95,0.18,-12.29,13.030695948035882,4.56,1,0,3.0
-6.03,0.6,16.60521298419211,-9.68,-6.57,9.48,0.21,-0.94,1.15,0.53,-0.48,0.28,10.20935542857143,-3.11,0.35,0.61,3.35,4.98,-30.19358475630441,-17.54,-19.12,-9.88,-3.47,-5.95,0.18,-12.29,13.030695948035882,4.56,1,0,3.0
-58.97,0.44,16.60521298419211,351.07,236.4,10.39,0.17,-0.08,0.52,0.4,-0.45,0.21,10.20935542857143,114.67,0.39,0.57,3.34,11.51,-30.19358475630441,0.22,-0.87,-0.74,-0.29,-0.7,0.33,4.84,13.030695948035882,3.51,1,0,3.0
-58.97,0.44,16.60521298419211,351.07,236.4,10.39,0.17,-0.08,0.52,0.4,-0.45,0.21,10.20935542857143,114.67,0.39,0.57,3.34,11.51,-30.19358475630441,0.22,-0.87,-0.74,-0.29,-0.7,0.33,4.84,13.030695948035882,3.51,1,0,3.0
4.35,0.33,16.60521298419211,5.36,3.3,10.73,0.14,0.81,0.34,0.3,-0.37,0.2,10.20935542857143,2.07,0.42,0.54,3.64,21.06,-30.19358475630441,10.4,7.88,7.51,3.18,5.36,0.4,14.95,-5.78,8.11,1,0,2.0
4.35,0.33,16.60521298419211,5.36,3.3,10.73,0.14,0.81,0.34,0.3,-0.37,0.2,10.20935542857143,2.07,0.42,0.54,3.64,21.06,-30.19358475630441,10.4,7.88,7.51,3.18,5.36,0.4,14.95,-5.78,8.11,1,0,2.0
6.12,0.78,16.60521298419211,6.33,5.17,10.41,0.32,1.33,0.69,0.68,-1.02,0.18,10.20935542857143,1.16,0.41,0.56,3.17,23.26,-30.19358475630441,13.27,11.22,12.74,5.2,8.21,0.46,37.2,21.08,12.0,1,0,0.0
6.12,0.78,16.60521298419211,6.33,5.17,10.41,0.32,1.33,0.69,0.68,-1.02,0.18,10.20935542857143,1.16,0.41,0.56,3.17,23.26,-30.19358475630441,13.27,11.22,12.74,5.2,8.21,0.46,37.2,21.08,12.0,1,0,0.0
8.17,1.27,16.60521298419211,8.55,7.2,9.48,0.54,1.47,1.07,1.1,-1.88,0.24,10.20935542857143,1.34,0.43,0.53,3.3,23.14,-30.19358475630441,14.84,13.09,15.49,6.65,9.43,0.51,45.97,28.78,14.15,1,0,0.0
8.17,1.27,16.60521298419211,8.55,7.2,9.48,0.54,1.47,1.07,1.1,-1.88,0.24,10.20935542857143,1.34,0.43,0.53,3.3,23.14,-30.19358475630441,14.84,13.09,15.49,6.65,9.43,0.51,45.97,28.78,14.15,1,0,0.0
-3.83,0.74,-7.72,-7.18,-3.99,7.74,0.27,-1.5,0.93,0.52,-1.63,0.59,-3.44,-3.2,0.37,0.58,2.66,11.1,-21.77,-23.39,-24.32,-19.13,-7.1,-9.81,0.29,-11.22,13.030695948035882,3.7,1,0,2.0
-3.83,0.74,-7.72,-7.18,-3.99,7.74,0.27,-1.5,0.93,0.52,-1.63,0.59,-3.44,-3.2,0.37,0.58,2.66,11.1,-21.77,-23.39,-24.32,-19.13,-7.1,-9.81,0.29,-11.22,13.030695948035882,3.7,1,0,2.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.65,-92.72,-51.52,0.43,0.52,3.26,19.33,-0.85,-1.53,0.11,0.09,0.04,-1.55,0.35,-1.8,-61.68,4.12,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.65,-92.72,-51.52,0.43,0.52,3.26,19.33,-0.85,-1.53,0.11,0.09,0.04,-1.55,0.35,-1.8,-61.68,4.12,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.61,12.56,14.1,0.42,0.52,2.98,23.59,4.78,4.26,4.6,4.69,1.97,1.04,0.43,2.43,-16.68,5.44,1,0,3.0
30.142962596803425,109960.05198883236,16.60521298419211,56.73517328028479,39.36756505884303,46.13140098484117,4.14353964866196,2.637188375012069,7.512599199733244,119993.89719612764,110018.74129170092,0.61,12.56,14.1,0.42,0.52,2.98,23.59,4.78,4.26,4.6,4.69,1.97,1.04,0.43,2.43,-16.68,5.44,1,0,3.0
5.03,0.6,10.59,11.64,6.11,9.1,0.26,1.08,0.58,0.58,-0.76,0.54,5.03,5.53,0.44,0.5,3.15,27.85,10.35,9.41,11.44,11.89,5.17,3.69,0.45,13.56,15.19,8.15,1,0,0.0
5.03,0.6,10.59,11.64,6.11,9.1,0.26,1.08,0.58,0.58,-0.76,0.54,5.03,5.53,0.44,0.5,3.15,27.85,10.35,9.41,11.44,11.89,5.17,3.69,0.45,13.56,15.19,8.15,1,0,0.0
6.72,0.96,8.76,9.13,5.75,8.52,0.4,1.21,0.77,0.77,-1.4,0.56,3.24,3.38,0.41,0.52,3.49,28.28,14.02,13.45,11.5,14.23,5.89,6.69,0.51,24.34,36.78,9.4,1,0,0.0
6.72,0.96,8.76,9.13,5.75,8.52,0.4,1.21,0.77,0.77,-1.4,0.56,3.24,3.38,0.41,0.52,3.49,28.28,14.02,13.45,11.5,14.23,5.89,6.69,0.51,24.34,36.78,9.4,1,0,0.0
-24.48,1.54,7.63,18.11,13.22,4.7,0.52,-0.3,0.51,2.58,-1.5,0.57,2.06,4.89,0.34,0.66,1.45,47.81,9.24,3.89,-2.1,-6.3,-2.13,3.06,1.02,-0.01,13.030695948035882,5.96,1,0,0.0
-24.48,1.54,7.63,18.11,13.22,4.7,0.52,-0.3,0.51,2.58,-1.5,0.57,2.06,4.89,0.34,0.66,1.45,47.81,9.24,3.89,-2.1,-6.3,-2.13,3.06,1.02,-0.01,13.030695948035882,5.96,1,0,0.0
-13.82,1.2,8.96,173.04,130.02,4.96,0.46,-0.43,0.43,1.41,-1.15,0.4,2.23,43.02,0.38,0.62,2.19,46.0,6.34,0.33,-3.08,-8.7,-3.33,-2.59,1.08,3.09,13.030695948035882,4.85,1,0,1.0
-13.82,1.2,8.96,173.04,130.02,4.96,0.46,-0.43,0.43,1.41,-1.15,0.4,2.23,43.02,0.38,0.62,2.19,46.0,6.34,0.33,-3.08,-8.7,-3.33,-2.59,1.08,3.09,13.030695948035882,4.85,1,0,1.0
-25.16,0.8,5.37,20.45,12.72,6.03,0.32,-0.19,0.28,0.87,-0.93,0.49,2.03,7.73,0.4,0.6,2.24,43.5,8.52,2.23,-1.13,-3.2,-1.26,1.38,1.12,8.8,13.030695948035882,13.181818,1,0,1.0
-25.16,0.8,5.37,20.45,12.72,6.03,0.32,-0.19,0.28,0.87,-0.93,0.49,2.03,7.73,0.4,0.6,2.24,43.5,8.52,2.23,-1.13,-3.2,-1.26,1.38,1.12,8.8,13.030695948035882,13.181818,1,0,1.0
52.66,2.33,8.62,17.05,13.82,6.23,0.9,0.28,0.8,2.56,-2.72,0.54,1.63,3.23,0.39,0.61,2.12,46.83,11.52,5.82,1.53,4.42,1.72,8.25,1.12,13.76,-18.41,16.90909,1,0,0.0
52.66,2.33,8.62,17.05,13.82,6.23,0.9,0.28,0.8,2.56,-2.72,0.54,1.63,3.23,0.39,0.61,2.12,46.83,11.52,5.82,1.53,4.42,1.72,8.25,1.12,13.76,-18.41,16.90909,1,0,0.0
40.36,3.12,10.75,19.3,16.71,5.97,1.34,0.46,1.11,3.44,-3.91,0.48,1.44,2.59,0.43,0.57,2.46,46.41,11.97,6.67,2.76,7.72,3.32,9.09,1.2,14.01,10.85,29.572727,1,0,0.0
40.36,3.12,10.75,19.3,16.71,5.97,1.34,0.46,1.11,3.44,-3.91,0.48,1.44,2.59,0.43,0.57,2.46,46.41,11.97,6.67,2.76,7.72,3.32,9.09,1.2,14.01,10.85,29.572727,1,0,0.0
22.64,1.17,16.60521298419211,10.24,5.97,6.02,0.38,0.31,0.61,-3.31,-0.53,0.84,10.20935542857143,4.27,0.32,0.68,0.72,26.13,-30.19358475630441,10.22,2.69,5.17,1.66,7.23,0.62,8.991378868978357,13.030695948035882,9.082382,1,0,2.0
22.64,1.17,16.60521298419211,10.24,5.97,6.02,0.38,0.31,0.61,-3.31,-0.53,0.84,10.20935542857143,4.27,0.32,0.68,0.72,26.13,-30.19358475630441,10.22,2.69,5.17,1.66,7.23,0.62,8.991378868978357,13.030695948035882,9.082382,1,0,2.0
-40.61,0.43,16.60521298419211,11.71,4.84,4.04,0.21,-0.04,2.58,-30.73,-0.22,0.62,10.20935542857143,6.87,0.48,0.52,0.91,41.37,-30.19358475630441,53.38,-6.37,-1.07,-0.51,3.51,0.08,-16.91,13.030695948035882,1.42,1,0,3.0
-40.61,0.43,16.60521298419211,11.71,4.84,4.04,0.21,-0.04,2.58,-30.73,-0.22,0.62,10.20935542857143,6.87,0.48,0.52,0.91,41.37,-30.19358475630441,53.38,-6.37,-1.07,-0.51,3.51,0.08,-16.91,13.030695948035882,1.42,1,0,3.0
-2.85,0.34,16.60521298419211,-11.78,-4.11,4.2,0.16,-0.5,1.92,1.34,-0.21,0.63,10.20935542857143,-7.67,0.46,0.53,1.95,39.25,-30.19358475630441,-46.74,-67.57,-11.9,-5.48,-6.35,0.08,-15.79,13.030695948035882,1.27,1,0,3.0
-2.85,0.34,16.60521298419211,-11.78,-4.11,4.2,0.16,-0.5,1.92,1.34,-0.21,0.63,10.20935542857143,-7.67,0.46,0.53,1.95,39.25,-30.19358475630441,-46.74,-67.57,-11.9,-5.48,-6.35,0.08,-15.79,13.030695948035882,1.27,1,0,3.0
6.15,0.25,16.60521298419211,5.22,1.45,5.04,0.1,0.21,1.06,3.17,-0.14,0.65,10.20935542857143,3.77,0.4,0.59,1.19,43.1,-30.19358475630441,72.63,17.18,4.11,1.65,7.6,0.1,-3.73,-12.6,2.35,1,0,3.0
6.15,0.25,16.60521298419211,5.22,1.45,5.04,0.1,0.21,1.06,3.17,-0.14,0.65,10.20935542857143,3.77,0.4,0.59,1.19,43.1,-30.19358475630441,72.63,17.18,4.11,1.65,7.6,0.1,-3.73,-12.6,2.35,1,0,3.0
24.3,0.45,16.60521298419211,12.95,4.22,5.25,0.17,0.1,1.73,1.76,-0.23,0.92,10.20935542857143,8.72,0.39,0.61,1.77,49.06,-30.19358475630441,40.91,7.11,1.84,0.72,3.84,0.1,3.43,-23.06,4.26,1,0,0.0
24.3,0.45,16.60521298419211,12.95,4.22,5.25,0.17,0.1,1.73,1.76,-0.23,0.92,10.20935542857143,8.72,0.39,0.61,1.77,49.06,-30.19358475630441,40.91,7.11,1.84,0.72,3.84,0.1,3.43,-23.06,4.26,1,0,0.0
5.76,0.83,16.60521298419211,6.24,3.38,5.12,0.35,0.74,2.74,1.52,-0.51,0.7,10.20935542857143,2.86,0.42,0.58,3.34,46.76,-30.19358475630441,81.11,47.59,14.45,6.02,8.77,0.13,-0.12,16.26,8.61,1,0,0.0
5.76,0.83,16.60521298419211,6.24,3.38,5.12,0.35,0.74,2.74,1.52,-0.51,0.7,10.20935542857143,2.86,0.42,0.58,3.34,46.76,-30.19358475630441,81.11,47.59,14.45,6.02,8.77,0.13,-0.12,16.26,8.61,1,0,0.0
-2.07,0.47,16.60521298419211,-9.4,-2.57,4.19,0.13,-0.95,1.23,0.24,-0.49,1.25,10.20935542857143,-6.83,0.27,0.64,3.62,-5.91,-30.19358475630441,-48.02,-59.66,-22.64,-6.22,-6.75,0.1,-21.81,13.030695948035882,7.433532,1,0,0.0
-2.07,0.47,16.60521298419211,-9.4,-2.57,4.19,0.13,-0.95,1.23,0.24,-0.49,1.25,10.20935542857143,-6.83,0.27,0.64,3.62,-5.91,-30.19358475630441,-48.02,-59.66,-22.64,-6.22,-6.75,0.1,-21.81,13.030695948035882,7.433532,1,0,0.0
-3.85,0.28,16.60521298419211,-34.91,-6.03,5.42,0.07,-0.4,0.44,0.18,-0.27,1.36,10.20935542857143,-28.89,0.26,0.65,2.29,10.71,-30.19358475630441,-7.3,-11.44,-7.39,-1.93,-2.09,0.17,-5.21,13.030695948035882,7.316132,1,0,1.0
-3.85,0.28,16.60521298419211,-34.91,-6.03,5.42,0.07,-0.4,0.44,0.18,-0.27,1.36,10.20935542857143,-28.89,0.26,0.65,2.29,10.71,-30.19358475630441,-7.3,-11.44,-7.39,-1.93,-2.09,0.17,-5.21,13.030695948035882,7.316132,1,0,1.0
5.87,0.29,16.60521298419211,18.4,3.65,5.36,0.08,0.27,0.31,0.16,-0.32,1.18,10.20935542857143,14.74,0.27,0.63,3.05,22.93,-30.19358475630441,8.47,5.27,4.99,1.35,2.07,0.26,5.78,-17.67,22.134794,1,0,1.0
5.87,0.29,16.60521298419211,18.4,3.65,5.36,0.08,0.27,0.31,0.16,-0.32,1.18,10.20935542857143,14.74,0.27,0.63,3.05,22.93,-30.19358475630441,8.47,5.27,4.99,1.35,2.07,0.26,5.78,-17.67,22.134794,1,0,1.0
5.81,0.93,16.60521298419211,7.73,3.92,5.11,0.24,0.82,0.76,0.69,-0.6,0.9,10.20935542857143,3.81,0.26,0.65,2.41,32.05,-30.19358475630441,19.49,13.16,15.99,4.17,8.44,0.32,19.57,21.79,36.347664,1,0,0.0
5.81,0.93,16.60521298419211,7.73,3.92,5.11,0.24,0.82,0.76,0.69,-0.6,0.9,10.20935542857143,3.81,0.26,0.65,2.41,32.05,-30.19358475630441,19.49,13.16,15.99,4.17,8.44,0.32,19.57,21.79,36.347664,1,0,0.0
6.61,1.66,16.60521298419211,6.6,4.41,4.7,0.41,1.18,1.12,0.94,-1.2,0.82,10.20935542857143,2.19,0.25,0.65,2.95,36.02,-30.19358475630441,25.3,16.87,25.11,6.2,13.9,0.37,39.13,44.44,44.986507,1,0,0.0
6.61,1.66,16.60521298419211,6.6,4.41,4.7,0.41,1.18,1.12,0.94,-1.2,0.82,10.20935542857143,2.19,0.25,0.65,2.95,36.02,-30.19358475630441,25.3,16.87,25.11,6.2,13.9,0.37,39.13,44.44,44.986507,1,0,0.0
0.64,-0.03,-0.83,-0.81,-0.06,-65.03,0.04,3.52,0.24,-0.09,-0.14,0.824658251231527,-0.76,-0.75,-1.08,2.09,0.63,5.65,-380.95,-387.19,37.8,-5.41,5.83,152.28,0.15,-36.29,13.030695948035882,12.0,1,0,0.0
0.64,-0.03,-0.83,-0.81,-0.06,-65.03,0.04,3.52,0.24,-0.09,-0.14,0.824658251231527,-0.76,-0.75,-1.08,2.09,0.63,5.65,-380.95,-387.19,37.8,-5.41,5.83,152.28,0.15,-36.29,13.030695948035882,12.0,1,0,0.0
-0.01,-0.02,-0.63,-0.61,-0.01,-68.55,0.01,-107.9,0.24,-0.02,-0.03,0.824658251231527,-0.61,-0.6,-0.73,1.73,0.47,-293.56,-1833.53,-1869.25,-2146.93,-157.4,-114.12,1069.14,0.05,-48.61,13.030695948035882,16.299999,1,0,0.0
-0.01,-0.02,-0.63,-0.61,-0.01,-68.55,0.01,-107.9,0.24,-0.02,-0.03,0.824658251231527,-0.61,-0.6,-0.73,1.73,0.47,-293.56,-1833.53,-1869.25,-2146.93,-157.4,-114.12,1069.14,0.05,-48.61,13.030695948035882,16.299999,1,0,0.0
-0.91,1.29,-3.21,-2.59,-1.18,1.26,0.23,-1.8,1.37,-1.46,-0.41,1.56,-1.76,-1.42,0.18,0.78,0.74,-2.31,-94.09,-116.68,-151.53,-142.92,-25.23,-36.17,0.17,-18.99,13.030695948035882,390.267639,1,0,0.0
-0.91,1.29,-3.21,-2.59,-1.18,1.26,0.23,-1.8,1.37,-1.46,-0.41,1.56,-1.76,-1.42,0.18,0.78,0.74,-2.31,-94.09,-116.68,-151.53,-142.92,-25.23,-36.17,0.17,-18.99,13.030695948035882,390.267639,1,0,0.0
-2.15,0.27,22.74,30.69,6.93,3.16,0.07,-0.4,0.27,0.41,-0.14,0.93,17.61,23.76,0.26,0.68,1.53,19.37,5.21,3.86,-12.43,-12.65,-3.32,0.1,0.27,16.5,13.030695948035882,821.377197,1,0,0.0
-2.15,0.27,22.74,30.69,6.93,3.16,0.07,-0.4,0.27,0.41,-0.14,0.93,17.61,23.76,0.26,0.68,1.53,19.37,5.21,3.86,-12.43,-12.65,-3.32,0.1,0.27,16.5,13.030695948035882,821.377197,1,0,0.0
-8.95,0.52,20.38,26.6,10.02,3.51,0.14,-0.2,0.46,0.49,-0.34,0.85,12.7,16.58,0.28,0.68,2.05,20.66,5.94,4.55,-5.1,-5.76,-1.61,1.09,0.32,33.99,13.030695948035882,1502.076538,1,0,0.0
-8.95,0.52,20.38,26.6,10.02,3.51,0.14,-0.2,0.46,0.49,-0.34,0.85,12.7,16.58,0.28,0.68,2.05,20.66,5.94,4.55,-5.1,-5.76,-1.61,1.09,0.32,33.99,13.030695948035882,1502.076538,1,0,0.0
9.96,1.41,16.60521298419211,10.25,11.28,15.37,1.15,2.17,3.64,2.7,-2.57,-0.13,10.20935542857143,-1.03,0.82,0.17,4.41,44.34,-30.19358475630441,32.31,36.6,14.15,11.56,10.5,0.32,9.16,1.31,12.87839,1,0,1.0
9.96,1.41,16.60521298419211,10.25,11.28,15.37,1.15,2.17,3.64,2.7,-2.57,-0.13,10.20935542857143,-1.03,0.82,0.17,4.41,44.34,-30.19358475630441,32.31,36.6,14.15,11.56,10.5,0.32,9.16,1.31,12.87839,1,0,1.0
11.22,0.91,16.60521298419211,14.14,15.39,17.14,0.73,1.4,4.51,1.42,-2.06,-0.07,10.20935542857143,-1.25,0.8,0.19,5.09,47.2,-30.19358475630441,29.32,40.23,8.14,6.55,4.74,0.16,-5.12,-6.89,10.020326,1,0,3.0
11.22,0.91,16.60521298419211,14.14,15.39,17.14,0.73,1.4,4.51,1.42,-2.06,-0.07,10.20935542857143,-1.25,0.8,0.19,5.09,47.2,-30.19358475630441,29.32,40.23,8.14,6.55,4.74,0.16,-5.12,-6.89,10.020326,1,0,3.0
4.51,0.74,16.60521298419211,4.7,5.12,17.21,0.61,2.83,2.46,1.37,-1.33,-0.06,10.20935542857143,-0.42,0.82,0.18,5.58,51.2,-30.19358475630441,48.05,54.52,16.43,13.49,12.36,0.25,5.06,12.74,16.139645,1,0,3.0
4.51,0.74,16.60521298419211,4.7,5.12,17.21,0.61,2.83,2.46,1.37,-1.33,-0.06,10.20935542857143,-0.42,0.82,0.18,5.58,51.2,-30.19358475630441,48.05,54.52,16.43,13.49,12.36,0.25,5.06,12.74,16.139645,1,0,3.0
6.81,1.34,16.60521298419211,8.02,7.4,16.45,0.95,3.23,3.39,2.87,-2.27,0.11,10.20935542857143,0.62,0.71,0.29,2.3,52.57,-30.19358475630441,45.86,49.85,19.65,13.89,14.13,0.28,13.46,23.83,21.377693,1,0,0.0
6.81,1.34,16.60521298419211,8.02,7.4,16.45,0.95,3.23,3.39,2.87,-2.27,0.11,10.20935542857143,0.62,0.71,0.29,2.3,52.57,-30.19358475630441,45.86,49.85,19.65,13.89,14.13,0.28,13.46,23.83,21.377693,1,0,0.0
7.3,2.03,16.60521298419211,7.69,7.52,14.32,1.5,3.99,3.75,3.59,-3.41,0.04,10.20935542857143,0.16,0.74,0.26,3.95,52.34,-30.19358475630441,49.91,51.45,27.88,20.57,22.56,0.4,8.991378868978357,13.030695948035882,18.85404,1,0,0.0
7.3,2.03,16.60521298419211,7.69,7.52,14.32,1.5,3.99,3.75,3.59,-3.41,0.04,10.20935542857143,0.16,0.74,0.26,3.95,52.34,-30.19358475630441,49.91,51.45,27.88,20.57,22.56,0.4,8.991378868978357,13.030695948035882,18.85404,1,0,0.0
9.7,1.89,16.60521298419211,9.05,5.06,11.69,0.44,2.27,0.81,4.1,-0.63,1.49,10.20935542857143,3.99,0.23,0.77,1.54,27.19,-30.19358475630441,16.0,8.35,19.44,4.52,9.04,0.54,13.85,15.98,10.249433,1,0,3.0
9.7,1.89,16.60521298419211,9.05,5.06,11.69,0.44,2.27,0.81,4.1,-0.63,1.49,10.20935542857143,3.99,0.23,0.77,1.54,27.19,-30.19358475630441,16.0,8.35,19.44,4.52,9.04,0.54,13.85,15.98,10.249433,1,0,3.0
21.57,4.02,16.60521298419211,14.16,11.45,8.52,1.19,1.59,1.99,22.01,-1.71,0.95,10.20935542857143,2.71,0.3,0.7,1.22,29.06,-30.19358475630441,17.37,9.22,18.63,5.52,10.91,0.6,8.75,7.01,7.504157,1,0,3.0
21.57,4.02,16.60521298419211,14.16,11.45,8.52,1.19,1.59,1.99,22.01,-1.71,0.95,10.20935542857143,2.71,0.3,0.7,1.22,29.06,-30.19358475630441,17.37,9.22,18.63,5.52,10.91,0.6,8.75,7.01,7.504157,1,0,3.0
13.06,2.71,16.60521298419211,9.37,7.15,9.17,0.86,1.9,1.34,8.09,-1.28,0.84,10.20935542857143,2.22,0.32,0.68,1.48,31.55,-30.19358475630441,18.72,10.24,20.73,6.57,12.2,0.64,9.48,9.48,10.796674,1,0,3.0
